,symbol,acc,name,term_type,full_name
280,EEF1D,GO:0009299,mRNA transcription,biological_process,Elongation factor 1-delta
281,EEF1D,GO:0010941,regulation of cell death,biological_process,Elongation factor 1-delta
282,EEF1D,GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,biological_process,Elongation factor 1-delta
283,EEF1D,GO:0071479,cellular response to ionizing radiation,biological_process,Elongation factor 1-delta
284,EEF1D,GO:0005634,nucleus,cellular_component,Elongation factor 1-delta
285,EEF1D,GO:0005730,nucleolus,cellular_component,Elongation factor 1-delta
286,EEF1D,GO:0005737,cytoplasm,cellular_component,Elongation factor 1-delta
287,EEF1D,GO:0005783,endoplasmic reticulum,cellular_component,Elongation factor 1-delta
288,EEF1D,GO:0005829,cytosol,cellular_component,Elongation factor 1-delta
289,EEF1D,GO:0005853,eukaryotic translation elongation factor 1 complex,cellular_component,Elongation factor 1-delta
290,EEF1D,GO:0005853,eukaryotic translation elongation factor 1 complex,cellular_component,"Eukaryotic translation elongation factor 1 delta (Guanine nucleotide exchange protein), isoform CRA_b"
291,EEF1D,GO:0005853,eukaryotic translation elongation factor 1 complex,cellular_component,EEF1D protein
292,EEF1D,GO:0003677,DNA binding,molecular_function,Elongation factor 1-delta
293,EEF1D,GO:0003746,translation elongation factor activity,molecular_function,Elongation factor 1-delta
294,EEF1D,GO:0003746,translation elongation factor activity,molecular_function,"Eukaryotic translation elongation factor 1 delta (Guanine nucleotide exchange protein), isoform CRA_b"
295,EEF1D,GO:0003746,translation elongation factor activity,molecular_function,EEF1D protein
296,EEF1D,GO:0004871,signal transducer activity,molecular_function,Elongation factor 1-delta
297,EEF1D,GO:0005515,protein binding,molecular_function,Elongation factor 1-delta
298,EEF1D,GO:0008135,"translation factor activity, RNA binding",molecular_function,Elongation factor 1-delta
299,EEF1D,GO:0031072,heat shock protein binding,molecular_function,Elongation factor 1-delta
300,EEF1D,GO:0033613,activating transcription factor binding,molecular_function,Elongation factor 1-delta
301,EPPK1,GO:0008150,biological_process,biological_process,Epiplakin
302,EPPK1,GO:0005737,cytoplasm,cellular_component,Epiplakin
303,EPPK1,GO:0005856,cytoskeleton,cellular_component,Epiplakin
304,EPPK1,GO:0044822,poly(A) RNA binding,molecular_function,Epiplakin
305,FAM162A,GO:0006915,apoptotic process,biological_process,Protein FAM162A
306,FAM162A,GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,biological_process,Protein FAM162A
307,FAM162A,GO:0006927,obsolete transformed cell apoptotic process,biological_process,Protein FAM162A
308,FAM162A,GO:0043065,positive regulation of apoptotic process,biological_process,Protein FAM162A
309,FAM162A,GO:0051402,neuron apoptotic process,biological_process,Protein FAM162A
310,FAM162A,GO:0071456,cellular response to hypoxia,biological_process,Protein FAM162A
311,FAM162A,GO:0090200,positive regulation of release of cytochrome c from mitochondria,biological_process,Protein FAM162A
312,FAM162A,GO:0005737,cytoplasm,cellular_component,Protein FAM162A
313,FAM162A,GO:0005739,mitochondrion,cellular_component,Protein FAM162A
314,FAM162A,GO:0016020,membrane,cellular_component,Protein FAM162A
315,FAM162A,GO:0016021,integral component of membrane,cellular_component,Protein FAM162A
316,FAM162A,GO:0070062,extracellular exosome,cellular_component,Protein FAM162A
317,FAM162A,GO:0005515,protein binding,molecular_function,Protein FAM162A
318,FAM73B,GO:0008053,mitochondrial fusion,biological_process,Mitoguardin-2
319,FAM73B,GO:0008053,mitochondrial fusion,biological_process,"Family with sequence similarity 73, member B, isoform CRA_e"
320,FAM73B,GO:0060348,bone development,biological_process,Mitoguardin-2
321,FAM73B,GO:0005739,mitochondrion,cellular_component,Mitoguardin-2
322,FAM73B,GO:0005741,mitochondrial outer membrane,cellular_component,Mitoguardin-2
323,FAM73B,GO:0016020,membrane,cellular_component,Mitoguardin-2
324,FAM73B,GO:0016020,membrane,cellular_component,"Family with sequence similarity 73, member B, isoform CRA_e"
325,FAM73B,GO:0016021,integral component of membrane,cellular_component,Mitoguardin-2
326,FAM73B,GO:0016021,integral component of membrane,cellular_component,"Family with sequence similarity 73, member B, isoform CRA_e"
327,FAM73B,GO:0045203,integral component of cell outer membrane,cellular_component,Mitoguardin-2
328,FAM73B,GO:0005515,protein binding,molecular_function,Mitoguardin-2
329,FAM73B,GO:0042803,protein homodimerization activity,molecular_function,Mitoguardin-2
330,FAM73B,GO:0046982,protein heterodimerization activity,molecular_function,Mitoguardin-2
331,FAM83H,GO:0030335,positive regulation of cell migration,biological_process,Protein FAM83H
332,FAM83H,GO:0031214,biomineral tissue development,biological_process,Protein FAM83H
333,FAM83H,GO:0044380,protein localization to cytoskeleton,biological_process,Protein FAM83H
334,FAM83H,GO:0045104,intermediate filament cytoskeleton organization,biological_process,Protein FAM83H
335,FAM83H,GO:0005737,cytoplasm,cellular_component,Protein FAM83H
336,FAM83H,GO:0005856,cytoskeleton,cellular_component,Protein FAM83H
337,FAM83H,GO:0045095,keratin filament,cellular_component,Protein FAM83H
338,FAM83H,GO:0019901,protein kinase binding,molecular_function,Protein FAM83H
339,FAM83H,GO:1990254,keratin filament binding,molecular_function,Protein FAM83H
340,FNBP1,GO:0006897,endocytosis,biological_process,FNBP1 protein
341,FNBP1,GO:0006897,endocytosis,biological_process,Formin-binding protein 1
342,FNBP1,GO:0016192,vesicle-mediated transport,biological_process,Formin-binding protein 1
343,FNBP1,GO:0043547,positive regulation of GTPase activity,biological_process,Formin-binding protein 1
344,FNBP1,GO:0005737,cytoplasm,cellular_component,Formin-binding protein 1
345,FNBP1,GO:0005764,lysosome,cellular_component,Formin-binding protein 1
346,FNBP1,GO:0005802,trans-Golgi network,cellular_component,Formin-binding protein 1
347,FNBP1,GO:0005856,cytoskeleton,cellular_component,Formin-binding protein 1
348,FNBP1,GO:0005886,plasma membrane,cellular_component,Formin-binding protein 1
349,FNBP1,GO:0005905,clathrin-coated pit,cellular_component,Formin-binding protein 1
350,FNBP1,GO:0005938,cell cortex,cellular_component,Formin-binding protein 1
351,FNBP1,GO:0016020,membrane,cellular_component,Formin-binding protein 1
352,FNBP1,GO:0016023,"cytoplasmic, membrane-bounded vesicle",cellular_component,Formin-binding protein 1
353,FNBP1,GO:0031410,cytoplasmic vesicle,cellular_component,Formin-binding protein 1
354,FNBP1,GO:0005086,ARF guanyl-nucleotide exchange factor activity,molecular_function,Formin-binding protein 1
355,FNBP1,GO:0005515,protein binding,molecular_function,Formin-binding protein 1
356,FNBP1,GO:0008289,lipid binding,molecular_function,Formin-binding protein 1
357,FNBP1,GO:0042802,identical protein binding,molecular_function,Formin-binding protein 1
358,FSTL4,GO:0031549,negative regulation of brain-derived neurotrophic factor receptor signaling pathway,biological_process,Follistatin-related protein 4
359,FSTL4,GO:0048670,regulation of collateral sprouting,biological_process,Follistatin-related protein 4
360,FSTL4,GO:0048671,negative regulation of collateral sprouting,biological_process,Follistatin-related protein 4
361,FSTL4,GO:0061000,negative regulation of dendritic spine development,biological_process,Follistatin-related protein 4
362,FSTL4,GO:0005576,extracellular region,cellular_component,Follistatin-related protein 4
363,FSTL4,GO:0030141,secretory granule,cellular_component,Follistatin-related protein 4
364,FSTL4,GO:0005509,calcium ion binding,molecular_function,Follistatin-related protein 4
365,FSTL4,GO:0046872,metal ion binding,molecular_function,Follistatin-related protein 4
366,FSTL4,GO:0048403,brain-derived neurotrophic factor binding,molecular_function,Follistatin-related protein 4
367,GLI4,GO:0006355,"regulation of transcription, DNA-templated",biological_process,Zinc finger protein GLI4
368,GLI4,GO:0008150,biological_process,biological_process,Zinc finger protein GLI4
369,GLI4,GO:0005634,nucleus,cellular_component,Zinc finger protein GLI4
370,GLI4,GO:0003674,molecular_function,molecular_function,Zinc finger protein GLI4
371,GLI4,GO:0003676,nucleic acid binding,molecular_function,Zinc finger protein GLI4
372,GLI4,GO:0003677,DNA binding,molecular_function,Zinc finger protein GLI4
373,GLI4,GO:0003700,"transcription factor activity, sequence-specific DNA binding",molecular_function,Zinc finger protein GLI4
374,GLI4,GO:0046872,metal ion binding,molecular_function,Zinc finger protein GLI4
375,GML,GO:0006915,apoptotic process,biological_process,Glycosyl-phosphatidylinositol-anchored molecule-like protein
376,GML,GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",biological_process,Glycosyl-phosphatidylinositol-anchored molecule-like protein
377,GML,GO:0008285,negative regulation of cell proliferation,biological_process,Glycosyl-phosphatidylinositol-anchored molecule-like protein
378,GML,GO:0005622,intracellular,cellular_component,Glycosyl-phosphatidylinositol-anchored molecule-like protein
379,GML,GO:0005886,plasma membrane,cellular_component,Glycosyl-phosphatidylinositol-anchored molecule-like protein
380,GML,GO:0016020,membrane,cellular_component,Glycosyl-phosphatidylinositol-anchored molecule-like protein
381,GML,GO:0019898,extrinsic component of membrane,cellular_component,Glycosyl-phosphatidylinositol-anchored molecule-like protein
382,GML,GO:0031225,anchored component of membrane,cellular_component,Glycosyl-phosphatidylinositol-anchored molecule-like protein
383,GPIHBP1,GO:0006810,transport,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
384,GPIHBP1,GO:0006869,lipid transport,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
385,GPIHBP1,GO:0006886,intracellular protein transport,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
386,GPIHBP1,GO:0017038,protein import,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
387,GPIHBP1,GO:0034394,protein localization to cell surface,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
388,GPIHBP1,GO:0042632,cholesterol homeostasis,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
389,GPIHBP1,GO:0045056,transcytosis,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
390,GPIHBP1,GO:0050821,protein stabilization,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
391,GPIHBP1,GO:0051006,positive regulation of lipoprotein lipase activity,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
392,GPIHBP1,GO:0070328,triglyceride homeostasis,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
393,GPIHBP1,GO:0071503,response to heparin,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
394,GPIHBP1,GO:0071806,protein transmembrane transport,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
395,GPIHBP1,GO:0090321,positive regulation of chylomicron remnant clearance,biological_process,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
396,GPIHBP1,GO:0005622,intracellular,cellular_component,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
397,GPIHBP1,GO:0005886,plasma membrane,cellular_component,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
398,GPIHBP1,GO:0009897,external side of plasma membrane,cellular_component,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
399,GPIHBP1,GO:0009986,cell surface,cellular_component,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
400,GPIHBP1,GO:0016020,membrane,cellular_component,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
401,GPIHBP1,GO:0016323,basolateral plasma membrane,cellular_component,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
402,GPIHBP1,GO:0016324,apical plasma membrane,cellular_component,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
403,GPIHBP1,GO:0031225,anchored component of membrane,cellular_component,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
404,GPIHBP1,GO:0031362,anchored component of external side of plasma membrane,cellular_component,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
405,GPIHBP1,GO:0034364,high-density lipoprotein particle,cellular_component,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
406,GPIHBP1,GO:0046658,anchored component of plasma membrane,cellular_component,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
407,GPIHBP1,GO:0008035,high-density lipoprotein particle binding,molecular_function,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
408,GPIHBP1,GO:0008289,lipid binding,molecular_function,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
409,GPIHBP1,GO:0008320,protein transmembrane transporter activity,molecular_function,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
410,GPIHBP1,GO:0035473,lipase binding,molecular_function,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
411,GPIHBP1,GO:0035478,chylomicron binding,molecular_function,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
412,GPIHBP1,GO:0071813,lipoprotein particle binding,molecular_function,Glycosylphosphatidylinositol-anchored high density lipoprotein-binding protein 1
413,GPR107,GO:0072583,clathrin-mediated endocytosis,biological_process,Protein GPR107
414,GPR107,GO:0005769,early endosome,cellular_component,Protein GPR107
415,GPR107,GO:0005794,Golgi apparatus,cellular_component,Protein GPR107
416,GPR107,GO:0016020,membrane,cellular_component,"G protein-coupled receptor 107, isoform CRA_c"
417,GPR107,GO:0016020,membrane,cellular_component,Protein GPR107
418,GPR107,GO:0016020,membrane,cellular_component,GPR107 protein
419,GPR107,GO:0016021,integral component of membrane,cellular_component,"G protein-coupled receptor 107, isoform CRA_c"
420,GPR107,GO:0016021,integral component of membrane,cellular_component,Protein GPR107
421,GPR107,GO:0016021,integral component of membrane,cellular_component,GPR107 protein
422,GPR107,GO:0030136,clathrin-coated vesicle,cellular_component,Protein GPR107
423,GPR107,GO:0032050,clathrin heavy chain binding,molecular_function,Protein GPR107
424,GSDMD,GO:0002376,immune system process,biological_process,Gasdermin-D
425,GSDMD,GO:0006954,inflammatory response,biological_process,Gasdermin-D
426,GSDMD,GO:0012501,programmed cell death,biological_process,Gasdermin-D
427,GSDMD,GO:0031668,cellular response to extracellular stimulus,biological_process,Gasdermin-D
428,GSDMD,GO:0045087,innate immune response,biological_process,Gasdermin-D
429,GSDMD,GO:0050718,positive regulation of interleukin-1 beta secretion,biological_process,Gasdermin-D
430,GSDMD,GO:0070269,pyroptosis,biological_process,Gasdermin-D
431,GSDMD,GO:0005654,nucleoplasm,cellular_component,Gasdermin-D
432,GSDMD,GO:0005654,nucleoplasm,cellular_component,"Gasdermin domain containing 1, isoform CRA_d"
433,GSDMD,GO:0005737,cytoplasm,cellular_component,Gasdermin-D
434,GSDMD,GO:0061702,inflammasome complex,cellular_component,Gasdermin-D
435,GSDMD,GO:0072559,NLRP3 inflammasome complex,cellular_component,Gasdermin-D
436,GSDMD,GO:0005515,protein binding,molecular_function,Gasdermin-D
437,HMCN2,GO:0007155,cell adhesion,biological_process,Hemicentin-2
438,HMCN2,GO:0050896,response to stimulus,biological_process,Hemicentin-2
439,HMCN2,GO:0005576,extracellular region,cellular_component,Hemicentin-2
440,HMCN2,GO:0005578,proteinaceous extracellular matrix,cellular_component,Hemicentin-2
441,HMCN2,GO:0016020,membrane,cellular_component,Hemicentin-2
442,HMCN2,GO:0005509,calcium ion binding,molecular_function,Hemicentin-2
443,HSPA4,GO:0006986,response to unfolded protein,biological_process,Heat shock 70 kDa protein 4
444,HSPA4,GO:0045040,protein import into mitochondrial outer membrane,biological_process,Heat shock 70 kDa protein 4
445,HSPA4,GO:0051131,chaperone-mediated protein complex assembly,biological_process,Heat shock 70 kDa protein 4
446,HSPA4,GO:0005737,cytoplasm,cellular_component,Heat shock 70 kDa protein 4
447,HSPA4,GO:0005829,cytosol,cellular_component,Heat shock 70 kDa protein 4
448,HSPA4,GO:0070062,extracellular exosome,cellular_component,Heat shock 70 kDa protein 4
449,HSPA4,GO:0000166,nucleotide binding,molecular_function,Heat shock 70 kDa protein 4
450,HSPA4,GO:0005515,protein binding,molecular_function,Heat shock 70 kDa protein 4
451,HSPA4,GO:0005524,ATP binding,molecular_function,Heat shock 70 kDa protein 4
452,IMMP2L,GO:0001541,ovarian follicle development,biological_process,Mitochondrial inner membrane protease subunit 2
453,IMMP2L,GO:0006465,signal peptide processing,biological_process,Mitochondrial inner membrane protease subunit 2
454,IMMP2L,GO:0006508,proteolysis,biological_process,Mitochondrial inner membrane protease subunit 2
455,IMMP2L,GO:0006627,protein processing involved in protein targeting to mitochondrion,biological_process,Mitochondrial inner membrane protease subunit 2
456,IMMP2L,GO:0006801,superoxide metabolic process,biological_process,Mitochondrial inner membrane protease subunit 2
457,IMMP2L,GO:0006974,cellular response to DNA damage stimulus,biological_process,Mitochondrial inner membrane protease subunit 2
458,IMMP2L,GO:0007283,spermatogenesis,biological_process,Mitochondrial inner membrane protease subunit 2
459,IMMP2L,GO:0007420,brain development,biological_process,Mitochondrial inner membrane protease subunit 2
460,IMMP2L,GO:0008015,blood circulation,biological_process,Mitochondrial inner membrane protease subunit 2
461,IMMP2L,GO:0022904,respiratory electron transport chain,biological_process,Mitochondrial inner membrane protease subunit 2
462,IMMP2L,GO:0030728,ovulation,biological_process,Mitochondrial inner membrane protease subunit 2
463,IMMP2L,GO:0033108,mitochondrial respiratory chain complex assembly,biological_process,Mitochondrial inner membrane protease subunit 2
464,IMMP2L,GO:0061300,cerebellum vasculature development,biological_process,Mitochondrial inner membrane protease subunit 2
465,IMMP2L,GO:0005739,mitochondrion,cellular_component,Mitochondrial inner membrane protease subunit 2
466,IMMP2L,GO:0005743,mitochondrial inner membrane,cellular_component,Mitochondrial inner membrane protease subunit 2
467,IMMP2L,GO:0016020,membrane,cellular_component,Mitochondrial inner membrane protease subunit 2
468,IMMP2L,GO:0016021,integral component of membrane,cellular_component,Mitochondrial inner membrane protease subunit 2
469,IMMP2L,GO:0042720,mitochondrial inner membrane peptidase complex,cellular_component,Mitochondrial inner membrane protease subunit 2
470,IMMP2L,GO:0004252,serine-type endopeptidase activity,molecular_function,Mitochondrial inner membrane protease subunit 2
471,IMMP2L,GO:0008233,peptidase activity,molecular_function,Mitochondrial inner membrane protease subunit 2
472,IMMP2L,GO:0008236,serine-type peptidase activity,molecular_function,Mitochondrial inner membrane protease subunit 2
473,IMMP2L,GO:0016787,hydrolase activity,molecular_function,Mitochondrial inner membrane protease subunit 2
474,KPNA1,GO:0000018,regulation of DNA recombination,biological_process,Importin subunit alpha-5
475,KPNA1,GO:0006309,apoptotic DNA fragmentation,biological_process,Importin subunit alpha-5
476,KPNA1,GO:0006606,protein import into nucleus,biological_process,Importin subunit alpha-5
477,KPNA1,GO:0006606,protein import into nucleus,biological_process,Importin subunit alpha
478,KPNA1,GO:0006607,NLS-bearing protein import into nucleus,biological_process,Importin subunit alpha-5
479,KPNA1,GO:0006810,transport,biological_process,Importin subunit alpha-5
480,KPNA1,GO:0006810,transport,biological_process,Importin subunit alpha
481,KPNA1,GO:0015031,protein transport,biological_process,Importin subunit alpha-5
482,KPNA1,GO:0015031,protein transport,biological_process,Importin subunit alpha
483,KPNA1,GO:0016032,viral process,biological_process,Importin subunit alpha-5
484,KPNA1,GO:0019054,modulation by virus of host process,biological_process,Importin subunit alpha-5
485,KPNA1,GO:0075733,intracellular transport of virus,biological_process,Importin subunit alpha-5
486,KPNA1,GO:0005634,nucleus,cellular_component,Importin subunit alpha-5
487,KPNA1,GO:0005634,nucleus,cellular_component,Importin subunit alpha
488,KPNA1,GO:0005643,nuclear pore,cellular_component,Importin subunit alpha-5
489,KPNA1,GO:0005654,nucleoplasm,cellular_component,Importin subunit alpha-5
490,KPNA1,GO:0005737,cytoplasm,cellular_component,Importin subunit alpha-5
491,KPNA1,GO:0005737,cytoplasm,cellular_component,Importin subunit alpha
492,KPNA1,GO:0005829,cytosol,cellular_component,Importin subunit alpha-5
493,KPNA1,GO:0030425,dendrite,cellular_component,Importin subunit alpha-5
494,KPNA1,GO:0005515,protein binding,molecular_function,Importin subunit alpha-5
495,KPNA1,GO:0008139,nuclear localization sequence binding,molecular_function,Importin subunit alpha-5
496,KPNA1,GO:0008565,protein transporter activity,molecular_function,Importin subunit alpha-5
497,KPNA1,GO:0008565,protein transporter activity,molecular_function,Importin subunit alpha
498,LY6E,GO:0007166,cell surface receptor signaling pathway,biological_process,Lymphocyte antigen 6E
499,LY6E,GO:0005886,plasma membrane,cellular_component,Lymphocyte antigen 6E
500,LY6E,GO:0005887,integral component of plasma membrane,cellular_component,Lymphocyte antigen 6E
501,LY6E,GO:0016020,membrane,cellular_component,Lymphocyte antigen 6E
502,LY6E,GO:0031225,anchored component of membrane,cellular_component,Lymphocyte antigen 6E
503,LY6H,GO:0007399,nervous system development,biological_process,Lymphocyte antigen 6H
504,LY6H,GO:0009887,organ morphogenesis,biological_process,Lymphocyte antigen 6H
505,LY6H,GO:0005886,plasma membrane,cellular_component,Lymphocyte antigen 6H
506,LY6H,GO:0016020,membrane,cellular_component,Lymphocyte antigen 6H
507,LY6H,GO:0031225,anchored component of membrane,cellular_component,Lymphocyte antigen 6H
508,LY6H,GO:0005515,protein binding,molecular_function,Lymphocyte antigen 6H
509,MAFA,GO:0006351,"transcription, DNA-templated",biological_process,Transcription factor MafA
510,MAFA,GO:0006351,"transcription, DNA-templated",biological_process,V-maf musculoaponeurotic fibrosarcoma oncogene homolog A
511,MAFA,GO:0006355,"regulation of transcription, DNA-templated",biological_process,Transcription factor MafA
512,MAFA,GO:0006355,"regulation of transcription, DNA-templated",biological_process,V-maf musculoaponeurotic fibrosarcoma oncogene homolog A
513,MAFA,GO:0006357,regulation of transcription from RNA polymerase II promoter,biological_process,Transcription factor MafA
514,MAFA,GO:0006366,transcription from RNA polymerase II promoter,biological_process,Transcription factor MafA
515,MAFA,GO:0007263,nitric oxide mediated signal transduction,biological_process,Transcription factor MafA
516,MAFA,GO:0009749,response to glucose,biological_process,Transcription factor MafA
517,MAFA,GO:0030073,insulin secretion,biological_process,Transcription factor MafA
518,MAFA,GO:0045893,"positive regulation of transcription, DNA-templated",biological_process,Transcription factor MafA
519,MAFA,GO:0045944,positive regulation of transcription from RNA polymerase II promoter,biological_process,Transcription factor MafA
520,MAFA,GO:0005634,nucleus,cellular_component,Transcription factor MafA
521,MAFA,GO:0005634,nucleus,cellular_component,V-maf musculoaponeurotic fibrosarcoma oncogene homolog A
522,MAFA,GO:0000978,RNA polymerase II core promoter proximal region sequence-specific DNA binding,molecular_function,Transcription factor MafA
523,MAFA,GO:0001077,"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding",molecular_function,Transcription factor MafA
524,MAFA,GO:0001228,"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding",molecular_function,Transcription factor MafA
525,MAFA,GO:0003677,DNA binding,molecular_function,Transcription factor MafA
526,MAFA,GO:0003677,DNA binding,molecular_function,V-maf musculoaponeurotic fibrosarcoma oncogene homolog A
527,MAFA,GO:0003700,"transcription factor activity, sequence-specific DNA binding",molecular_function,Transcription factor MafA
528,MAFA,GO:0003700,"transcription factor activity, sequence-specific DNA binding",molecular_function,V-maf musculoaponeurotic fibrosarcoma oncogene homolog A
529,MAFA,GO:0042803,protein homodimerization activity,molecular_function,Transcription factor MafA
530,MAFA,GO:0043565,sequence-specific DNA binding,molecular_function,Transcription factor MafA
531,MAFA,GO:0043565,sequence-specific DNA binding,molecular_function,V-maf musculoaponeurotic fibrosarcoma oncogene homolog A
532,MAFA,GO:0046982,protein heterodimerization activity,molecular_function,Transcription factor MafA
533,MAPK15,GO:0000122,negative regulation of transcription from RNA polymerase II promoter,biological_process,Mitogen-activated protein kinase 15
534,MAPK15,GO:0000165,MAPK cascade,biological_process,Mitogen-activated protein kinase 15
535,MAPK15,GO:0001934,positive regulation of protein phosphorylation,biological_process,Mitogen-activated protein kinase 15
536,MAPK15,GO:0006468,protein phosphorylation,biological_process,Mitogen-activated protein kinase 15
537,MAPK15,GO:0008156,negative regulation of DNA replication,biological_process,Mitogen-activated protein kinase 15
538,MAPK15,GO:0016310,phosphorylation,biological_process,Mitogen-activated protein kinase 15
539,MAPK15,GO:0031398,positive regulation of protein ubiquitination,biological_process,Mitogen-activated protein kinase 15
540,MAPK15,GO:0032212,positive regulation of telomere maintenance via telomerase,biological_process,Mitogen-activated protein kinase 15
541,MAPK15,GO:0032355,response to estradiol,biological_process,Mitogen-activated protein kinase 15
542,MAPK15,GO:0045732,positive regulation of protein catabolic process,biological_process,Mitogen-activated protein kinase 15
543,MAPK15,GO:0046777,protein autophosphorylation,biological_process,Mitogen-activated protein kinase 15
544,MAPK15,GO:0051973,positive regulation of telomerase activity,biological_process,Mitogen-activated protein kinase 15
545,MAPK15,GO:1904355,positive regulation of telomere capping,biological_process,Mitogen-activated protein kinase 15
546,MAPK15,GO:0005576,extracellular region,cellular_component,Mitogen-activated protein kinase 15
547,MAPK15,GO:0005622,intracellular,cellular_component,Mitogen-activated protein kinase 15
548,MAPK15,GO:0005634,nucleus,cellular_component,Mitogen-activated protein kinase 15
549,MAPK15,GO:0000166,nucleotide binding,molecular_function,Mitogen-activated protein kinase 15
550,MAPK15,GO:0004672,protein kinase activity,molecular_function,Mitogen-activated protein kinase 15
551,MAPK15,GO:0004674,protein serine/threonine kinase activity,molecular_function,Mitogen-activated protein kinase 15
552,MAPK15,GO:0004707,MAP kinase activity,molecular_function,Mitogen-activated protein kinase 15
553,MAPK15,GO:0005515,protein binding,molecular_function,Mitogen-activated protein kinase 15
554,MAPK15,GO:0005524,ATP binding,molecular_function,Mitogen-activated protein kinase 15
555,MAPK15,GO:0016301,kinase activity,molecular_function,Mitogen-activated protein kinase 15
556,MAPK15,GO:0016740,transferase activity,molecular_function,Mitogen-activated protein kinase 15
557,MAPK15,GO:0017124,SH3 domain binding,molecular_function,Mitogen-activated protein kinase 15
558,NAPRT,GO:0006769,nicotinamide metabolic process,biological_process,Nicotinate phosphoribosyltransferase
559,NAPRT,GO:0006979,response to oxidative stress,biological_process,Nicotinate phosphoribosyltransferase
560,NAPRT,GO:0009435,NAD biosynthetic process,biological_process,Nicotinate phosphoribosyltransferase
561,NAPRT,GO:0019358,nicotinate nucleotide salvage,biological_process,Nicotinate phosphoribosyltransferase
562,NAPRT,GO:0019363,pyridine nucleotide biosynthetic process,biological_process,Nicotinate phosphoribosyltransferase
563,NAPRT,GO:0005634,nucleus,cellular_component,Nicotinate phosphoribosyltransferase
564,NAPRT,GO:0005737,cytoplasm,cellular_component,Nicotinate phosphoribosyltransferase
565,NAPRT,GO:0005794,Golgi apparatus,cellular_component,Nicotinate phosphoribosyltransferase
566,NAPRT,GO:0005829,cytosol,cellular_component,Nicotinate phosphoribosyltransferase
567,NAPRT,GO:0070062,extracellular exosome,cellular_component,Nicotinate phosphoribosyltransferase
568,NAPRT,GO:0004514,nicotinate-nucleotide diphosphorylase (carboxylating) activity,molecular_function,Nicotinate phosphoribosyltransferase
569,NAPRT,GO:0004516,nicotinate phosphoribosyltransferase activity,molecular_function,Nicotinate phosphoribosyltransferase
570,NAPRT,GO:0005515,protein binding,molecular_function,Nicotinate phosphoribosyltransferase
571,NAPRT,GO:0016740,transferase activity,molecular_function,Nicotinate phosphoribosyltransferase
572,NAPRT,GO:0016757,"transferase activity, transferring glycosyl groups",molecular_function,Nicotinate phosphoribosyltransferase
573,NAPRT,GO:0016874,ligase activity,molecular_function,Nicotinate phosphoribosyltransferase
574,NCS1,GO:0010975,regulation of neuron projection development,biological_process,Neuronal calcium sensor 1
575,NCS1,GO:0045921,positive regulation of exocytosis,biological_process,Neuronal calcium sensor 1
576,NCS1,GO:0048015,phosphatidylinositol-mediated signaling,biological_process,Neuronal calcium sensor 1
577,NCS1,GO:0070588,calcium ion transmembrane transport,biological_process,Neuronal calcium sensor 1
578,NCS1,GO:0005737,cytoplasm,cellular_component,Neuronal calcium sensor 1
