chromosome 	 region_start 	 region_end 	 correlation 	 pvalue 	 std_err 	 SNPs 
9	15886762.0	16160139.0	0.9724	0.083	0.5609	102.0
9	16160139.0	16433515.0	-0.2304	0.6074	0.4484	156.0
9	16433515.0	17527022.0	0	0	nan	387.0
9	17527022.0	35023133.0	0.7931	0.2259	0.655	5475.0
9	17527022.0	26275078.0	0.2535	0.6618	0.5794	2628.0
9	17527022.0	21901050.0	1.7469	0.4535	2.3306	1603.0
9	17527022.0	19714036.0	0	0	nan	924.0
9	19714036.0	21901050.0	0	0	nan	679.0
9	21901050.0	26275078.0	-0.2785	0.6253	0.5704	1025.0
9	21901050.0	24088064.0	0	0	nan	512.0
9	24088064.0	26275078.0	0	0	nan	513.0
9	26275078.0	35023133.0	0	0	nan	2847.0
9	35023133.0	70015355.0	0	0	nan	1059.0
9	70015355.0	139999801	0	0	nan	21317.0
10	88481	135284978	-0.3737	0.3135	0.3708	42587.0
10	88481	67686729.0	-0.5407	0.2924	0.5136	20808.0
10	88481	33887605.0	0.5464	0.643	1.1789	12203.0
10	88481	16988043.0	0	0	nan	6502.0
10	16988043.0	33887605.0	2.1219	0.4061	2.5541	5701.0
10	16988043.0	25437824.0	0	0	nan	2620.0
10	25437824.0	33887605.0	2.3078	0.0271	1.0443	3081.0
10	25437824.0	29662715.0	0	0	nan	1585.0
10	29662715.0	33887605.0	0	0	nan	1496.0
10	33887605.0	67686729.0	-0.7953	0.1945	0.6131	8605.0
10	33887605.0	50787167.0	-0.0642	0.8458	0.3299	3216.0
10	33887605.0	42337386.0	0.1327	0.7946	0.51	1352.0
10	33887605.0	38112496.0	-0.3975	0.4327	0.5066	1144.0
10	33887605.0	36000051.0	-0.6556	0.0671	0.3581	533.0
10	33887605.0	34943828.0	-0.2585	0.1568	0.1826	274.0
10	33887605.0	34415717.0	-0.1654	0.6626	0.3791	120.0
10	33887605.0	34151661.0	-0.1271	0.5769	0.2278	96.0
10	34151661.0	34415717.0	0	0	nan	24.0
10	34415717.0	34943828.0	-0.2998	0.0609	0.1599	154.0
10	34415717.0	34679773.0	-0.6108	0.0002	0.1614	101.0
10	34679773.0	34943828.0	0	0	nan	53.0
10	34943828.0	36000051.0	0	0	nan	259.0
10	36000051.0	38112496.0	2.7082	0.5291	4.303	611.0
10	36000051.0	37056274.0	0	0	nan	336.0
10	37056274.0	38112496.0	0	0	nan	275.0
10	38112496.0	42337386.0	0	0	nan	208.0
10	42337386.0	50787167.0	0	0	nan	1864.0
10	50787167.0	67686729.0	0	0	nan	5389.0
10	67686729.0	135284978	-0.253	0.5912	0.4711	21779.0
10	67686729.0	101485854.0	-1.949	0.4212	2.4232	11046.0
10	67686729.0	84586292.0	0	0	nan	5324.0
10	84586292.0	101485854.0	-1.1264	0.2694	1.0199	5722.0
10	84586292.0	93036073.0	0	0	nan	2950.0
10	93036073.0	101485854.0	0	0	nan	2772.0
10	101485854.0	135284978	0.6102	0.1455	0.4192	10733.0
10	101485854.0	118385416.0	0.9206	0.0557	0.4811	5212.0
10	101485854.0	109935635.0	0.7006	0.0047	0.2478	2645.0
10	101485854.0	105710745.0	0.6546	1.2602e-05	0.1499	1153.0
10	101485854.0	103598300.0	0	0	nan	548.0
10	103598300.0	105710745.0	0	0	nan	605.0
10	105710745.0	109935635.0	0	0	nan	1492.0
10	109935635.0	118385416.0	0.8112	0.2079	0.6442	2567.0
10	109935635.0	114160526.0	0	0	nan	1311.0
10	114160526.0	118385416.0	0.2279	0.6529	0.5067	1256.0
10	114160526.0	116272971.0	-1.2985	0.0101	0.5049	658.0
10	114160526.0	115216749.0	0	0	nan	255.0
10	115216749.0	116272971.0	-1.313	9.6131e-05	0.3366	403.0
10	115216749.0	115744860.0	-1.2264	9.8929e-05	0.315	255.0
10	115216749.0	115480805.0	-1.605	0.0185	0.6817	182.0
10	115480805.0	115744860.0	0	0	nan	73.0
10	115744860.0	116272971.0	0	0	nan	148.0
10	116272971.0	118385416.0	1.6969	0.3189	1.7026	598.0
10	116272971.0	117329194.0	0.2961	0.2473	0.2559	268.0
10	116272971.0	116801083.0	0	0	nan	184.0
10	116801083.0	117329194.0	0.2065	0.1956	0.1595	84.0
10	116801083.0	117065139.0	0	0	nan	33.0
10	117065139.0	117329194.0	0.4563	0.0017	0.1451	51.0
10	117329194.0	118385416.0	0	0	nan	330.0
10	118385416.0	135284978	0	0	nan	5521.0
11	188510	134445626	0.3008	0.2525	0.2629	39978.0
11	188510	67317068.0	0	0	nan	18585.0
11	67317068.0	134445626	-0.0299	0.9282	0.332	21393.0
11	67317068.0	100881347.0	0.1746	0.6761	0.418	10144.0
11	67317068.0	84099208.0	-0.108	0.7882	0.402	4617.0
11	67317068.0	75708138.0	0.39	0.4884	0.5629	1848.0
11	67317068.0	71512603.0	0.1771	0.6172	0.3543	854.0
11	67317068.0	69414836.0	1.9982	0.0616	1.0692	425.0
11	67317068.0	68365952.0	0	0	nan	173.0
11	68365952.0	69414836.0	0	0	nan	252.0
11	69414836.0	71512603.0	0	0	nan	429.0
11	71512603.0	75708138.0	0	0	nan	994.0
11	75708138.0	84099208.0	-0.4276	0.3713	0.4783	2769.0
11	75708138.0	79903673.0	-0.7559	0.5021	1.1261	1294.0
11	75708138.0	77805906.0	0	0	nan	572.0
11	77805906.0	79903673.0	-0.5209	0.1225	0.3373	722.0
11	77805906.0	78854790.0	0	0	nan	416.0
11	78854790.0	79903673.0	0.502	0.0201	0.216	306.0
11	78854790.0	79379232.0	1.0589	0.0102	0.4124	138.0
11	78854790.0	79117011.0	1.6423	0.2575	1.4502	100.0
11	79117011.0	79379232.0	0	0	nan	38.0
11	79379232.0	79903673.0	0	0	nan	168.0
11	79903673.0	84099208.0	-0.1913	0.6071	0.3721	1475.0
11	79903673.0	82001441.0	0.0135	0.9729	0.398	791.0
11	79903673.0	80952557.0	0	0	nan	339.0
11	80952557.0	82001441.0	0.2988	0.4746	0.4179	452.0
11	80952557.0	81476999.0	0.0752	0.8061	0.3064	271.0
11	80952557.0	81214778.0	-0.1672	0.7046	0.4411	164.0
11	81214778.0	81476999.0	0	0	nan	107.0
11	81476999.0	82001441.0	0	0	nan	181.0
11	82001441.0	84099208.0	0	0	nan	684.0
11	84099208.0	100881347.0	0	0	nan	5527.0
11	100881347.0	134445626	0	0	nan	11249.0
12	50733	132288757	0.6661	0.2462	0.5745	38416.0
12	50733	66169745.0	1.6312	0.2751	1.4946	19057.0
12	50733	33110239.0	0	0	nan	10230.0
12	33110239.0	66169745.0	0	0	nan	8827.0
12	66169745.0	132288757	-0.0597	0.9119	0.5401	19359.0
12	66169745.0	99229251.0	0	0	nan	9562.0
12	99229251.0	132288757	0	0	nan	9797.0
13	18045562	114109501	0	0	nan	29704.0
14	19467207	106356482	0.167	0.7763	0.5877	25023.0
14	19467207	62911844.0	0	0	nan	12452.0
14	62911844.0	106356482	0	0	nan	12571.0
15	18294933	99999706	0	0	nan	22085.0
16	26671	88700197	0	0	nan	20599.0
17	3587	78653169	1.995	0.476	2.799	16921.0
17	3587	39328378.0	0.3078	0.6744	0.7327	8433.0
17	3587	19665983.0	0	0	nan	4275.0
17	19665983.0	39328378.0	0.6531	0.0975	0.3941	4158.0
17	19665983.0	29497181.0	0	0	nan	2082.0
17	29497181.0	39328378.0	0	0	nan	2076.0
17	39328378.0	78653169	0	0	nan	8488.0
18	59836	76116152	0.8621	0.1692	0.6271	21961.0
18	59836	38087994.0	0.3233	0.5594	0.5538	9931.0
18	59836	19073915.0	0	0	nan	4299.0
18	19073915.0	38087994.0	0	0	nan	5632.0
18	38087994.0	76116152	1.3398	0.2857	1.255	12030.0
18	38087994.0	57102073.0	1.056	0.0888	0.6205	6440.0
18	38087994.0	47595034.0	0.9329	0.7159	2.5629	3158.0
18	38087994.0	42841514.0	0	0	nan	1577.0
18	42841514.0	47595034.0	0.9501	0.2109	0.7594	1581.0
18	42841514.0	45218274.0	-1.4208	0.2126	1.1397	661.0
18	42841514.0	44029894.0	0	0	nan	343.0
18	44029894.0	45218274.0	0	0	nan	318.0
18	45218274.0	47595034.0	1.5828	0.0216	0.6891	920.0
18	45218274.0	46406654.0	0.8975	0.0954	0.5382	547.0
18	45218274.0	45812464.0	0.3628	0.0916	0.2151	301.0
18	45218274.0	45515369.0	0	0	nan	126.0
18	45515369.0	45812464.0	0.5321	0.0478	0.2688	175.0
18	45812464.0	46406654.0	0	0	nan	246.0
18	46406654.0	47595034.0	1.5887	0.0189	0.6765	373.0
18	46406654.0	47000844.0	3.1776	0.0318	1.4797	143.0
18	46406654.0	46703749.0	0	0	nan	88.0
18	46703749.0	47000844.0	1.2665	2.3623e-10	0.1999	55.0
18	47000844.0	47595034.0	2.1946	0.1781	1.6298	230.0
18	47000844.0	47297939.0	0	0	nan	103.0
18	47297939.0	47595034.0	1.3445	0.0562	0.7042	127.0
18	47595034.0	57102073.0	1.008	0.0235	0.445	3282.0
18	47595034.0	52348554.0	0.9959	0.1001	0.6056	1601.0
18	47595034.0	49971794.0	0	0	nan	829.0
18	49971794.0	52348554.0	0.9995	5.5072e-09	0.1714	772.0
18	49971794.0	51160174.0	0.95	0.0062	0.3468	368.0
18	49971794.0	50565984.0	0.807	8.1466e-09	0.14	185.0
18	49971794.0	50268889.0	0	0	nan	97.0
18	50268889.0	50565984.0	1.0427	0.0031	0.353	88.0
18	50565984.0	51160174.0	1.2245	0.0002	0.3329	183.0
18	50565984.0	50863079.0	0	0	nan	94.0
18	50863079.0	51160174.0	0.8517	5.9826e-16	0.1053	89.0
18	51160174.0	52348554.0	0.7063	1.3566e-05	0.1623	404.0
18	51160174.0	51754364.0	0.4985	0.0103	0.1944	192.0
18	51160174.0	51457269.0	0.4452	0.0017	0.1417	113.0
18	51457269.0	51754364.0	0	0	nan	79.0
18	51754364.0	52348554.0	0	0	nan	212.0
18	52348554.0	57102073.0	0.5754	0.4404	0.7458	1681.0
18	52348554.0	54725314.0	0	0	nan	837.0
18	54725314.0	57102073.0	-0.256	0.6122	0.5051	844.0
18	54725314.0	55913694.0	0	0	nan	494.0
18	55913694.0	57102073.0	0.8575	0.5126	1.3097	350.0
18	55913694.0	56507884.0	-0.0658	0.5949	0.1237	160.0
18	55913694.0	56210789.0	0	0	nan	63.0
18	56210789.0	56507884.0	0	0	nan	97.0
18	56507884.0	57102073.0	0	0	nan	190.0
18	57102073.0	76116152	0	0	nan	5590.0
19	211912	63785948	0.2676	0.7099	0.7191	9183.0
19	211912	31998930.0	0	0	nan	3257.0
19	31998930.0	63785948	-0.1044	0.8605	0.5937	5926.0
19	31998930.0	47892439.0	0	0	nan	3373.0
19	47892439.0	63785948	0	0	nan	2553.0
20	9795	62382907	0	0	nan	18449.0
21	10023882	46915057	0	0	nan	10265.0
22	14560203	49565872	0	0	nan	8838.0
