chromosome 	 region_start 	 region_end 	 correlation 	 pvalue 	 std_err 	 SNPs 
12	578392.0	1094903.0	7.0532	0.3785	8.0089	162.0
12	578392.0	836648.0	2.4332	0.1463	1.6748	76.0
12	836648.0	1094903.0	0	0	nan	86.0
12	1094903.0	2127925.0	0	0	nan	238.0
12	2127925.0	4193970.0	0	0	nan	752.0
12	4193970.0	8326060.0	-0.8411	0.3618	0.9223	1373.0
12	4193970.0	6260015.0	0	0	nan	973.0
12	6260015.0	8326060.0	0	0	nan	400.0
12	8326060.0	16590240.0	0	0	nan	2695.0
12	16590240.0	33118599.0	-0.091	0.8948	0.6879	6345.0
12	16590240.0	24854420.0	0	0	nan	2845.0
12	24854420.0	33118599.0	0.2074	0.7174	0.573	3500.0
12	24854420.0	28986510.0	0	0	nan	1710.0
12	28986510.0	33118599.0	-0.1178	0.7562	0.3794	1790.0
12	28986510.0	31052555.0	0.1719	0.4718	0.2389	1003.0
12	28986510.0	30019533.0	0	0	nan	439.0
12	30019533.0	31052555.0	0.8118	0.0553	0.4236	564.0
12	30019533.0	30536044.0	0.6458	0.0061	0.2354	320.0
12	30019533.0	30277789.0	0.3733	0.174	0.2746	166.0
12	30277789.0	30536044.0	0	0	nan	154.0
12	30536044.0	31052555.0	0.2924	0.5852	0.5357	244.0
12	30536044.0	30794300.0	0	0	nan	100.0
12	30794300.0	31052555.0	0	0	nan	144.0
12	31052555.0	33118599.0	0	0	nan	787.0
12	33118599.0	66175318.0	-0.4224	0.5856	0.7747	9550.0
12	33118599.0	49646959.0	0.807	0.2457	0.6952	4444.0
12	33118599.0	41382779.0	0.0924	0.8201	0.4063	2018.0
12	33118599.0	37250689.0	-1.4905	0.0209	0.6455	467.0
12	33118599.0	35184644.0	0	0	nan	339.0
12	35184644.0	37250689.0	0.896	0.0001	0.234	128.0
12	35184644.0	36217667.0	0	0	nan	4.0
12	36217667.0	37250689.0	0.9126	0.0002	0.2408	124.0
12	36217667.0	36734178.0	0	0	nan	23.0
12	36734178.0	37250689.0	0.9481	0.0005	0.2712	101.0
12	36734178.0	36992434.0	0.1721	0.7041	0.4531	43.0
12	36992434.0	37250689.0	0.8149	1.5936e-12	0.1153	58.0
12	37250689.0	41382779.0	0.8298	0.4213	1.032	1551.0
12	37250689.0	39316734.0	2.2567	0.218	1.8321	743.0
12	37250689.0	38283712.0	0	0	nan	277.0
12	38283712.0	39316734.0	0	0	nan	466.0
12	39316734.0	41382779.0	0	0	nan	808.0
12	41382779.0	49646959.0	0	0	nan	2426.0
12	49646959.0	66175318.0	0	0	nan	5106.0
12	66175318.0	132288757	0	0	nan	21505.0
13	18045562	114109501	0	0	nan	33096.0
14	18206177	106356482	0	0	nan	28469.0
15	18294933	99999706	0	0	nan	24976.0
16	26671	88700197	0	0	nan	23976.0
17	3587	78653169	0	0	nan	20016.0
18	59836	76116152	0.9178	0.1776	0.6808	25024.0
18	59836	38087994.0	0.6418	0.2777	0.5913	11483.0
18	59836	19073915.0	0	0	nan	5101.0
18	19073915.0	38087994.0	-0.1672	0.8601	0.9488	6382.0
18	19073915.0	28580955.0	0	0	nan	3350.0
18	28580955.0	38087994.0	0	0	nan	3032.0
18	38087994.0	76116152	1.2548	0.448	1.6538	13541.0
18	38087994.0	57102073.0	0.654	0.2648	0.5864	7032.0
18	38087994.0	47595034.0	0	0	nan	3478.0
18	47595034.0	57102073.0	0.323	0.3904	0.3761	3554.0
18	47595034.0	52348554.0	0	0	nan	1689.0
18	52348554.0	57102073.0	0.9301	0.0625	0.4993	1865.0
18	52348554.0	54725314.0	-0.0209	0.9775	0.7438	932.0
18	52348554.0	53536934.0	0	0	nan	440.0
18	53536934.0	54725314.0	0.0305	0.9373	0.3884	492.0
18	53536934.0	54131124.0	0	0	nan	231.0
18	54131124.0	54725314.0	-0.1029	0.677	0.247	261.0
18	54131124.0	54428219.0	-0.0721	0.6923	0.1821	168.0
18	54428219.0	54725314.0	0	0	nan	93.0
18	54725314.0	57102073.0	1.5697	0.0069	0.5809	933.0
18	54725314.0	55913694.0	0.5141	0.0519	0.2644	560.0
18	54725314.0	55319504.0	1.1952	0.0233	0.5268	345.0
18	54725314.0	55022409.0	4.5448	0.2713	4.1315	153.0
18	55022409.0	55319504.0	0.2447	0.1658	0.1766	192.0
18	55319504.0	55913694.0	0.0378	0.8637	0.2202	215.0
18	55319504.0	55616599.0	0.6796	0.1483	0.4701	120.0
18	55616599.0	55913694.0	-1.3628	0.7229	3.8439	95.0
18	55913694.0	57102073.0	6.2868	0.2741	5.7484	373.0
18	55913694.0	56507884.0	4.4348	0.2077	3.5202	179.0
18	55913694.0	56210789.0	2.311	0.2721	2.1043	68.0
18	56210789.0	56507884.0	0	0	nan	111.0
18	56507884.0	57102073.0	0	0	nan	194.0
18	57102073.0	76116152	0	0	nan	6509.0
19	211912	63785948	0	0	nan	11252.0
20	9795	62382907	0	0	nan	21223.0
21	13517135	46915057	0	0	nan	11869.0
22	14884399	49565872	0	0	nan	10703.0
