chromosome 	 region_start 	 region_end 	 correlation 	 pvalue 	 std_err 	 SNPs 
8	102886923.0	105169938.0	0	0	nan	652.0
8	105169938.0	109735969.0	-0.2738	0.1726	0.2008	1612.0
8	105169938.0	107452954.0	0.422	0.2924	0.4007	771.0
8	105169938.0	106311446.0	0	0	nan	423.0
8	106311446.0	107452954.0	0.1234	0.6028	0.2372	348.0
8	106311446.0	106882200.0	0.6689	0.0003	0.1864	206.0
8	106311446.0	106596823.0	0.8153	0.002	0.2641	107.0
8	106596823.0	106882200.0	0.4109	0.4449	0.5378	99.0
8	106882200.0	107452954.0	0	0	nan	142.0
8	107452954.0	109735969.0	-0.4837	0.0083	0.1833	841.0
8	107452954.0	108594462.0	0.0265	0.9116	0.2385	491.0
8	107452954.0	108023708.0	0	0	nan	253.0
8	108023708.0	108594462.0	-0.1815	0.6669	0.4218	238.0
8	108023708.0	108309085.0	0	0	nan	97.0
8	108309085.0	108594462.0	0	0	nan	141.0
8	108594462.0	109735969.0	-1.1181	2.4256e-10	0.1766	350.0
8	108594462.0	109165216.0	-1.5208	0.0062	0.5561	187.0
8	108594462.0	108879839.0	0	0	nan	84.0
8	108879839.0	109165216.0	-0.6721	0.0017	0.2141	103.0
8	109165216.0	109735969.0	-2.2228	0.1228	1.4405	163.0
8	109165216.0	109450593.0	0	0	nan	72.0
8	109450593.0	109735969.0	-1.5189	0.0015	0.4785	91.0
8	109735969.0	146264218	0	0	nan	11618.0
9	30910	139999801	0.3027	0.5822	0.5502	36566.0
9	30910	70015355.0	0	0	nan	14004.0
9	70015355.0	139999801	0.3693	0.5343	0.5942	22562.0
9	70015355.0	105007578.0	0	0	nan	11775.0
9	105007578.0	139999801	-0.2799	0.4189	0.3462	10787.0
9	105007578.0	122503690.0	-0.0089	0.9733	0.265	6942.0
9	122503690.0	139999801	0	0	nan	3845.0
10	88481	135284978	0.0546	0.8226	0.2437	44638.0
10	88481	67686729.0	0.0277	0.9486	0.4292	21758.0
10	88481	33887605.0	0	0	nan	12784.0
10	33887605.0	67686729.0	-0.4586	0.2479	0.3969	8974.0
10	33887605.0	50787167.0	-0.3414	0.3492	0.3647	3362.0
10	33887605.0	42337386.0	-0.2179	0.192	0.167	1424.0
10	33887605.0	38112496.0	-0.105	0.6077	0.2045	1214.0
10	33887605.0	36000051.0	0.125	0.3553	0.1352	575.0
10	33887605.0	34943828.0	0.5808	0.0119	0.2309	308.0
10	33887605.0	34415717.0	0	0	nan	150.0
10	34415717.0	34943828.0	0	0	nan	158.0
10	34943828.0	36000051.0	0	0	nan	267.0
10	36000051.0	38112496.0	-2.6797	0.2135	2.1542	639.0
10	36000051.0	37056274.0	0	0	nan	360.0
10	37056274.0	38112496.0	-0.7989	0.001	0.2421	279.0
10	37056274.0	37584385.0	0	0	nan	133.0
10	37584385.0	38112496.0	-0.9383	6.0051e-22	0.0974	146.0
10	37584385.0	37848441.0	0	0	nan	62.0
10	37848441.0	38112496.0	-0.9298	5.2377e-09	0.1592	84.0
10	38112496.0	42337386.0	-0.8738	0.0014	0.2733	210.0
10	38112496.0	40224941.0	-1.4982	0.0281	0.6823	144.0
10	38112496.0	39168719.0	-1.4982	0.0281	0.6823	144.0
10	38112496.0	38640608.0	-1.5795	0.0002	0.4197	127.0
10	38112496.0	38376552.0	0	0	nan	71.0
10	38376552.0	38640608.0	-1.1714	1.9411e-17	0.1379	56.0
10	38640608.0	39168719.0	0	0	nan	17.0
10	39168719.0	40224941.0	0	0	1	nan
10	40224941.0	42337386.0	0.9807	0.003	0.3303	66.0
10	40224941.0	41281164.0	0	0	1	nan
10	41281164.0	42337386.0	0.9807	0.003	0.3303	66.0
10	41281164.0	41809275.0	0	0	nan	1.0
10	41809275.0	42337386.0	0.9575	0.0012	0.2951	65.0
10	41809275.0	42073331.0	0	0	nan	2.0
10	42073331.0	42337386.0	0.9398	0.0002	0.2556	63.0
10	42337386.0	50787167.0	0	0	nan	1938.0
10	50787167.0	67686729.0	-1.0635	0.4406	1.3792	5612.0
10	50787167.0	59236948.0	0	0	nan	2669.0
10	59236948.0	67686729.0	0	0	nan	2943.0
10	67686729.0	135284978	0.0437	0.8708	0.2687	22880.0
10	67686729.0	101485854.0	-0.0038	0.9904	0.314	11444.0
10	101485854.0	135284978	0.1105	0.7805	0.3966	11436.0
10	101485854.0	118385416.0	-0.397	0.3373	0.4137	5436.0
10	101485854.0	109935635.0	-0.2322	0.3363	0.2414	2745.0
10	101485854.0	105710745.0	-0.3944	0.4037	0.4724	1193.0
10	101485854.0	103598300.0	0	0	nan	580.0
10	103598300.0	105710745.0	0	0	nan	613.0
10	105710745.0	109935635.0	-0.3588	0.415	0.4402	1552.0
10	105710745.0	107823190.0	0	0	nan	799.0
10	107823190.0	109935635.0	0.4442	0.1361	0.298	753.0
10	107823190.0	108879413.0	1.3571	7.5279e-08	0.2523	323.0
10	107823190.0	108351302.0	0	0	nan	151.0
10	108351302.0	108879413.0	1.0092	2.5246e-08	0.1811	172.0
10	108351302.0	108615358.0	0.7455	0.12	0.4794	83.0
10	108615358.0	108879413.0	1.8108	0.361	1.9822	89.0
10	108879413.0	109935635.0	0	0	nan	430.0
10	109935635.0	118385416.0	0	0	nan	2691.0
10	118385416.0	135284978	0	0	nan	6000.0
11	188510	134445626	-0.1056	0.8674	0.6321	42004.0
11	188510	67317068.0	-0.1642	0.5195	0.2549	19531.0
11	188510	33752789.0	0	0	nan	11307.0
11	33752789.0	67317068.0	-0.1788	0.3128	0.1772	8224.0
11	33752789.0	50534929.0	0.2327	0.5003	0.3452	4940.0
11	33752789.0	42143859.0	0.5931	0.1281	0.3898	2647.0
11	33752789.0	37948324.0	0.4147	0.1444	0.2841	1600.0
11	33752789.0	35850557.0	4.1801	0.6877	10.4	888.0
11	33752789.0	34801673.0	0	0	nan	395.0
11	34801673.0	35850557.0	0	0	nan	493.0
11	35850557.0	37948324.0	-0.1032	0.5133	0.1578	712.0
11	35850557.0	36899441.0	-0.5786	0.0011	0.1778	420.0
11	35850557.0	36374999.0	0.1836	0.6233	0.3737	214.0
11	35850557.0	36112778.0	0.4064	0.1452	0.279	97.0
11	36112778.0	36374999.0	0	0	nan	117.0
11	36374999.0	36899441.0	-1.3886	6.1075e-05	0.3464	206.0
11	36374999.0	36637220.0	-0.9964	0.0064	0.3657	90.0
11	36637220.0	36899441.0	0	0	nan	116.0
11	36899441.0	37948324.0	0.5572	0.0055	0.2006	292.0
11	36899441.0	37423883.0	0.0129	0.946	0.1899	154.0
11	36899441.0	37161662.0	-0.6011	0.3813	0.6865	105.0
11	37161662.0	37423883.0	1.5397	5.9367e-16	0.1903	49.0
11	37423883.0	37948324.0	0.6879	0.0006	0.201	138.0
11	37423883.0	37686104.0	0.7307	5.1248e-05	0.1804	74.0
11	37686104.0	37948324.0	0	0	nan	64.0
11	37948324.0	42143859.0	0	0	nan	1047.0
11	42143859.0	50534929.0	0	0	nan	2293.0
11	50534929.0	67317068.0	-0.4864	0.0091	0.1864	3284.0
11	50534929.0	58925999.0	-2.4217	0.7815	8.731	1428.0
11	50534929.0	54730464.0	0	0	nan	65.0
11	54730464.0	58925999.0	0	0	nan	1363.0
11	58925999.0	67317068.0	-0.1214	0.5493	0.2027	1856.0
11	58925999.0	63121534.0	-0.9582	0.1567	0.6765	1010.0
11	58925999.0	61023767.0	-1.5371	0.0714	0.8524	578.0
11	58925999.0	59974883.0	-2.696	0.0128	1.0826	288.0
11	58925999.0	59450441.0	0	0	nan	93.0
11	59450441.0	59974883.0	-2.6129	0.0004	0.7397	195.0
11	59450441.0	59712662.0	-4.7643	0.2552	4.1872	78.0
11	59712662.0	59974883.0	-1.931	0.0026	0.6418	117.0
11	59974883.0	61023767.0	0	0	nan	290.0
11	61023767.0	63121534.0	0.2044	0.7233	0.5771	432.0
11	61023767.0	62072651.0	0.3013	0.358	0.3277	261.0
11	61023767.0	61548209.0	0	0	nan	110.0
11	61548209.0	62072651.0	-0.0096	0.9637	0.2109	151.0
11	62072651.0	63121534.0	0	0	nan	171.0
11	63121534.0	67317068.0	0	0	nan	846.0
11	67317068.0	134445626	0	0	nan	22473.0
12	61880	132288757	0.0542	0.911	0.4849	40622.0
12	61880	66175318.0	0.2205	0.6771	0.5294	20068.0
12	61880	33118599.0	0	0	nan	10840.0
12	33118599.0	66175318.0	0	0	nan	9228.0
12	66175318.0	132288757	0	0	nan	20554.0
13	18045562	114109501	0.3673	0.577	0.6585	31059.0
13	18045562	66077531.0	0	0	nan	15339.0
13	66077531.0	114109501	0	0	nan	15720.0
14	18206177	106356482	0	0	nan	26340.0
15	18294933	99999706	0.323	0.6076	0.629	23238.0
15	18294933	59147319.0	0.7975	0.7504	2.507	10912.0
15	18294933	38721126.0	-0.0648	0.9342	0.7841	4618.0
15	18294933	28508030.0	1.7899	0.4404	2.3199	1514.0
15	18294933	23401482.0	0	0	nan	484.0
15	23401482.0	28508030.0	3.6153	0.4543	4.8312	1030.0
15	23401482.0	25954756.0	1.3595	0.1005	0.8279	680.0
15	23401482.0	24678119.0	0	0	nan	364.0
15	24678119.0	25954756.0	0	0	nan	316.0
15	25954756.0	28508030.0	0	0	nan	350.0
15	28508030.0	38721126.0	-0.7214	0.6299	1.4969	3104.0
15	28508030.0	33614578.0	0	0	nan	1460.0
15	33614578.0	38721126.0	0	0	nan	1644.0
15	38721126.0	59147319.0	0.7224	0.4125	0.8814	6294.0
15	38721126.0	48934223.0	0	0	nan	2675.0
15	48934223.0	59147319.0	1.3338	0.6026	2.5617	3619.0
15	48934223.0	54040771.0	0	0	nan	1865.0
15	54040771.0	59147319.0	0.9751	0.1653	0.7027	1754.0
15	54040771.0	56594045.0	0.2094	0.5864	0.3849	888.0
15	54040771.0	55317408.0	0.3318	0.1679	0.2406	308.0
15	54040771.0	54679090.0	0	0	nan	148.0
15	54679090.0	55317408.0	0	0	nan	160.0
15	55317408.0	56594045.0	0.417	0.5586	0.7129	580.0
15	55317408.0	55955727.0	0.2765	0.2293	0.23	306.0
15	55317408.0	55636568.0	-0.179	0.3851	0.2061	163.0
15	55636568.0	55955727.0	0	0	nan	143.0
15	55955727.0	56594045.0	0	0	nan	274.0
15	56594045.0	59147319.0	0	0	nan	866.0
15	59147319.0	99999706	0.0241	0.9771	0.8385	12326.0
15	59147319.0	79573513.0	0.1	0.882	0.674	6075.0
15	59147319.0	69360416.0	0.1113	0.74	0.3354	3180.0
15	59147319.0	64253868.0	0	0	nan	1600.0
15	64253868.0	69360416.0	0.0902	0.7463	0.2789	1580.0
15	64253868.0	66807142.0	-0.3091	0.2971	0.2965	915.0
15	64253868.0	65530505.0	-1.2656	0.0253	0.566	515.0
15	64253868.0	64892187.0	0	0	nan	248.0
15	64892187.0	65530505.0	-0.6911	0.3397	0.7238	267.0
15	64892187.0	65211346.0	0.0841	0.9069	0.7196	157.0
15	65211346.0	65530505.0	-3.8502	0.451	5.1077	110.0
15	65530505.0	66807142.0	0.9156	0.0285	0.4181	400.0
15	65530505.0	66168824.0	0.8497	0.0348	0.4026	219.0
15	65530505.0	65849665.0	0.5684	0.2878	0.5347	105.0
15	65849665.0	66168824.0	0	0	nan	114.0
15	66168824.0	66807142.0	0	0	nan	181.0
15	66807142.0	69360416.0	0	0	nan	665.0
15	69360416.0	79573513.0	0	0	nan	2895.0
15	79573513.0	99999706	0.1185	0.8692	0.7197	6251.0
15	79573513.0	89786610.0	-0.2159	0.4549	0.289	3113.0
15	79573513.0	84680062.0	-0.0637	0.8114	0.267	1478.0
15	79573513.0	82126788.0	0	0	nan	590.0
15	82126788.0	84680062.0	-0.0134	0.958	0.2537	888.0
15	82126788.0	83403425.0	0	0	nan	330.0
15	83403425.0	84680062.0	-0.8798	0.0001	0.2278	558.0
15	83403425.0	84041744.0	-0.5948	0.0086	0.2263	250.0
15	83403425.0	83722585.0	-0.5799	0.0167	0.2423	91.0
15	83722585.0	84041744.0	-1.0526	7.0126e-50	0.0709	159.0
15	84041744.0	84680062.0	-0.1862	0.6065	0.3615	308.0
15	84041744.0	84360903.0	-1.9059	0.0285	0.8702	152.0
15	84360903.0	84680062.0	0.5574	0.1217	0.3601	156.0
15	84680062.0	89786610.0	0.093	0.8807	0.6196	1635.0
15	84680062.0	87233336.0	0	0	nan	903.0
15	87233336.0	89786610.0	1.2264	0.128	0.8057	732.0
15	87233336.0	88509973.0	0	0	nan	332.0
15	88509973.0	89786610.0	1.5604	0.0124	0.6238	400.0
15	88509973.0	89148292.0	4.7447	0.4742	6.6295	192.0
15	88509973.0	88829133.0	0	0	nan	112.0
15	88829133.0	89148292.0	0	0	nan	80.0
15	89148292.0	89786610.0	2.2793	0.1008	1.389	208.0
15	89148292.0	89467451.0	0	0	nan	108.0
15	89467451.0	89786610.0	0	0	nan	100.0
15	89786610.0	99999706	0	0	nan	3138.0
16	26671	88700197	-0.1456	0.8246	0.657	22148.0
16	26671	44363434.0	0	0	nan	8517.0
16	44363434.0	88700197	0	0	nan	13631.0
17	3587	78653169	-0.4664	0.339	0.4877	18330.0
17	3587	39328378.0	-0.9021	0.2272	0.747	9076.0
17	3587	19665983.0	0	0	nan	4690.0
17	19665983.0	39328378.0	-0.967	0.0255	0.4328	4386.0
17	19665983.0	29497181.0	-1.5921	0.0051	0.5683	2155.0
17	19665983.0	24581582.0	0	0	nan	751.0
17	24581582.0	29497181.0	-0.9623	0.0006	0.2814	1404.0
17	24581582.0	27039382.0	-1.0118	2.2063e-07	0.1953	546.0
17	24581582.0	25810482.0	-1.4019	0.001	0.4266	316.0
17	24581582.0	25196032.0	-0.7361	0.7247	2.0903	142.0
17	24581582.0	24888807.0	0	0	nan	75.0
17	24888807.0	25196032.0	-2.1551	2.393e-08	0.3862	67.0
17	25196032.0	25810482.0	-0.928	2.0931e-10	0.146	174.0
17	25196032.0	25503257.0	-1.8715	1.6931e-28	0.169	81.0
17	25503257.0	25810482.0	-0.7474	0.0003	0.2047	93.0
17	25810482.0	27039382.0	-1.1701	0.0002	0.315	230.0
17	25810482.0	26424932.0	-0.9595	1.0431e-08	0.1676	97.0
17	25810482.0	26117707.0	0	0	nan	55.0
17	26117707.0	26424932.0	0	0	nan	42.0
17	26424932.0	27039382.0	-0.8012	0.0232	0.353	133.0
17	26424932.0	26732157.0	-1.4639	0.5579	2.4985	88.0
17	26732157.0	27039382.0	0	0	nan	45.0
17	27039382.0	29497181.0	0	0	nan	858.0
17	29497181.0	39328378.0	0	0	nan	2231.0
17	39328378.0	78653169	0.1132	0.8876	0.8006	9254.0
17	39328378.0	58990774.0	0.4107	0.3246	0.417	4604.0
17	39328378.0	49159576.0	0	0	nan	2361.0
17	49159576.0	58990774.0	-1.312	0.1465	0.9036	2243.0
17	49159576.0	54075175.0	0	0	nan	1454.0
17	54075175.0	58990774.0	-0.4784	0.109	0.2985	789.0
17	54075175.0	56532975.0	0	0	nan	415.0
17	56532975.0	58990774.0	-1.7542	0.5985	3.3315	374.0
17	56532975.0	57761875.0	0	0	nan	211.0
17	57761875.0	58990774.0	0	0	nan	163.0
17	58990774.0	78653169	0	0	nan	4650.0
18	59836	76116152	0.0362	0.9466	0.5405	23306.0
18	59836	38087994.0	1.7912	0.1249	1.1673	10578.0
18	59836	19073915.0	0	0	nan	4770.0
18	19073915.0	38087994.0	1.1357	0.0124	0.4542	5808.0
18	19073915.0	28580955.0	1.0316	0.0167	0.4312	3020.0
18	19073915.0	23827435.0	2.4065	0.2022	1.887	1559.0
18	19073915.0	21450675.0	1.7393	0.0093	0.6687	769.0
18	19073915.0	20262295.0	2.5779	0.1447	1.7674	319.0
18	19073915.0	19668105.0	0	0	nan	157.0
18	19668105.0	20262295.0	0	0	nan	162.0
18	20262295.0	21450675.0	0	0	nan	450.0
18	21450675.0	23827435.0	0	0	nan	790.0
18	23827435.0	28580955.0	0.4632	0.2133	0.3722	1461.0
18	23827435.0	26204195.0	1.053	0.383	1.2071	658.0
18	23827435.0	25015815.0	0	0	nan	345.0
18	25015815.0	26204195.0	0	0	nan	313.0
18	26204195.0	28580955.0	0	0	nan	803.0
18	28580955.0	38087994.0	0	0	nan	2788.0
18	38087994.0	76116152	-1.8421	0.1239	1.1973	12728.0
18	38087994.0	57102073.0	-0.8512	0.2201	0.694	6706.0
18	38087994.0	47595034.0	0	0	nan	3293.0
18	47595034.0	57102073.0	-0.5194	0.2223	0.4256	3413.0
18	47595034.0	52348554.0	0	0	nan	1626.0
18	52348554.0	57102073.0	-0.1512	0.6838	0.3711	1787.0
18	52348554.0	54725314.0	0	0	nan	883.0
18	54725314.0	57102073.0	-0.3473	0.2217	0.2842	904.0
18	54725314.0	55913694.0	-0.5206	0.5019	0.7752	530.0
18	54725314.0	55319504.0	-0.8275	0.0714	0.459	330.0
18	54725314.0	55022409.0	1.068	0.2664	0.9609	140.0
18	55022409.0	55319504.0	-1.5558	0.0482	0.7876	190.0
18	55319504.0	55913694.0	0	0	nan	200.0
18	55913694.0	57102073.0	-0.2348	0.2415	0.2005	374.0
18	55913694.0	56507884.0	-1.0136	0.1297	0.6689	178.0
18	55913694.0	56210789.0	0	0	nan	72.0
18	56210789.0	56507884.0	-0.7444	0.0414	0.3649	106.0
18	56507884.0	57102073.0	-0.1435	0.5018	0.2137	196.0
18	56507884.0	56804979.0	-0.7661	0.0025	0.253	75.0
18	56804979.0	57102073.0	-0.052	0.825	0.235	121.0
18	57102073.0	76116152	0	0	nan	6022.0
19	211912	63785948	0	0	nan	10463.0
20	9795	62382907	0.0221	0.9607	0.4479	19769.0
20	9795	31196351.0	-1.043	0.6793	2.5229	10333.0
20	9795	15603073.0	0	0	nan	5803.0
20	15603073.0	31196351.0	-0.809	0.4802	1.1459	4530.0
20	15603073.0	23399712.0	0	0	nan	3150.0
20	23399712.0	31196351.0	0	0	nan	1380.0
20	31196351.0	62382907	0.5763	0.8542	3.135	9436.0
20	31196351.0	46789629.0	0	0	nan	4817.0
20	46789629.0	62382907	-0.6108	0.241	0.5209	4619.0
20	46789629.0	54586268.0	-0.5562	0.3917	0.6493	2413.0
20	46789629.0	50687949.0	-0.3807	0.3632	0.4187	1091.0
20	46789629.0	48738789.0	-1.3897	0.0884	0.8157	540.0
20	46789629.0	47764209.0	-0.8127	0.0049	0.2892	293.0
20	46789629.0	47276919.0	0	0	nan	158.0
20	47276919.0	47764209.0	0	0	nan	135.0
20	47764209.0	48738789.0	0	0	nan	247.0
20	48738789.0	50687949.0	0	0	nan	551.0
20	50687949.0	54586268.0	0	0	nan	1322.0
20	54586268.0	62382907	-0.6745	0.1933	0.5185	2206.0
20	54586268.0	58484588.0	-1.1214	0.4771	1.5773	1271.0
20	54586268.0	56535428.0	0	0	nan	658.0
20	56535428.0	58484588.0	-0.4864	0.2168	0.3938	613.0
20	56535428.0	57510008.0	0	0	nan	289.0
20	57510008.0	58484588.0	0	0	nan	324.0
20	58484588.0	62382907	-0.8428	0.3946	0.9901	935.0
20	58484588.0	60433748.0	0	0	nan	665.0
20	60433748.0	62382907	0.0288	0.9344	0.3498	270.0
20	60433748.0	61408328.0	2.2517	0.6995	5.8331	119.0
20	60433748.0	60921038.0	0	0	nan	47.0
20	60921038.0	61408328.0	0.5565	0.0672	0.304	72.0
20	61408328.0	62382907	-0.8561	0.016	0.3553	151.0
20	61408328.0	61895618.0	-0.873	0.0383	0.4214	68.0
20	61895618.0	62382907	-0.737	0.1532	0.516	83.0
21	13517135	46915057	0	0	nan	10868.0
22	14884399	49565872	0.1906	0.5496	0.3186	9681.0
22	14884399	32225135.0	0.0351	0.9077	0.3031	4698.0
22	14884399	23554767.0	-0.0607	0.8501	0.3211	1749.0
22	14884399	19219583.0	0	0	nan	886.0
22	19219583.0	23554767.0	0.7959	0.0607	0.4243	863.0
22	19219583.0	21387175.0	0.6405	0.4817	0.9103	346.0
22	19219583.0	20303379.0	0	0	nan	192.0
22	20303379.0	21387175.0	0	0	nan	154.0
22	21387175.0	23554767.0	0	0	nan	517.0
22	23554767.0	32225135.0	0.1012	0.8668	0.6036	2949.0
22	23554767.0	27889951.0	0	0	nan	1511.0
22	27889951.0	32225135.0	0.1547	0.5838	0.2824	1438.0
22	27889951.0	30057543.0	0	0	nan	612.0
22	30057543.0	32225135.0	0	0	nan	826.0
22	32225135.0	49565872	0.4329	0.4786	0.611	4983.0
22	32225135.0	40895504.0	0	0	nan	2391.0
22	40895504.0	49565872	-1.0172	0.1806	0.7597	2592.0
22	40895504.0	45230688.0	-1.7818	0.224	1.4652	1241.0
22	40895504.0	43063096.0	-1.1038	0.1388	0.7456	693.0
22	40895504.0	41979300.0	0	0	nan	264.0
22	41979300.0	43063096.0	0	0	nan	429.0
22	43063096.0	45230688.0	0	0	nan	548.0
22	45230688.0	49565872	-0.1616	0.7979	0.6309	1351.0
22	45230688.0	47398280.0	-0.8779	0.7945	3.3713	769.0
22	45230688.0	46314484.0	1.6876	0.6043	3.2568	373.0
22	45230688.0	45772586.0	0.5313	0.3838	0.6101	188.0
22	45230688.0	45501637.0	0	0	nan	74.0
22	45501637.0	45772586.0	0	0	nan	114.0
22	45772586.0	46314484.0	0	0	nan	185.0
22	46314484.0	47398280.0	0	0	nan	396.0
22	47398280.0	49565872	-0.1984	0.56	0.3403	582.0
22	47398280.0	48482076.0	-0.1707	0.5784	0.3072	409.0
22	47398280.0	47940178.0	-1.7401	0.0235	0.768	184.0
22	47398280.0	47669229.0	-0.5109	0.3303	0.5247	85.0
22	47669229.0	47940178.0	0	0	nan	99.0
22	47940178.0	48482076.0	0.7175	0.3193	0.7205	225.0
22	47940178.0	48211127.0	0	0	nan	136.0
22	48211127.0	48482076.0	0.3988	0.0551	0.2079	89.0
22	48482076.0	49565872	0	0	nan	173.0
